NutriDrip;Uber for IV Vitamin Infusions;http://www.nutridrip.com;;
Fitur;Pay as you go fitness;http://www.fitur.life;;
ClassHopr;Your Activity BucketList;http://www.classhopr.com;;
oakland university college;practically unique university education;http://www.finditmagazine.com;;
Headspace;Improving the health and happiness of the world;http://headspace.com;;
Stag Condoms;The first-ever gay condom brand;http://www.stagcondoms.com;;
Exantra;Gameplay for your fitness;http://Exantra.weebly.com;;
Health Digital;Twist on traditional VC to accelerate medical innovation;http://www.healthdigital.com;;https://twitter.com/HealthDig
La Nurse Home Care Registry;Refers Qualified Nurses and Caregivers in South Florida.;http://www.lanursehomecare.com;https://www.linkedin.com/company/la-nurse-home-health-care;https://twitter.com/LaNurseHomeCare;Health and Medicine
Daysaver;Transforming the way healthcare appointments are scheduled ;http://www.daysaver.net;;
Swasth;Personalized digital natural wellness assistant;http://www.swasth.mobi;;
JC Management;Tapout Fitness;http://Facebook;;
Mom's MedMinder;Medication & Health Tracker;http://www.momsmedminder.com;;http://twitter.com/momsmedminder
FitMonk;One Stop Application for the Fitness Industry;http://www.fitmonk.co.in;;
Timer.;Changing the way you keep track of time beautifully;http://timer.launchrock.com;;
ALTITUDE MASK;Stimulates variable altitude training;http://www.Altitude-Mask.com;;;Sports
ActiveForever;Medical Supplies, Health & Fitness Products Store in USA;https://www.activeforever.com/;;https://twitter.com/ActiveForever
LiveFIT;Meet new friends, stay healthy;http://www.livefitcommunity.com;;
THE HEALING TREE;AVON ON CLOUD NINE;http://WWW.FACEBOOK.COM/ELEMENTOFCREATION;;
Senior Care Centers;;http://seniorcarecentersltc.com;http://www.linkedin.com/company/1535309;http://www.twitter.com/seniorcaretexas
DocVue;;http://www.konciergemd.com;http://www.linkedin.com/company/2476861;http://www.twitter.com/konciergeMD
FoundHealth.com;;http://www.foundhealth.com;;http://www.twitter.com/foundhealth
E4 Health;;http://e4healthinc.com;http://www.linkedin.com/company/e4-health;;healthcare technology
Digheon Healthcare;;http://digheonhealthcare.com;;http://www.twitter.com/DigheonHealth
TVA Medical;;http://tvamedical.com;;
Threshold Pharmaceuticals;;http://www.thresholdpharm.com;https://www.linkedin.com/company/threshold-pharmaceuticals?trk=top_nav_home;
BioWizard;;http://www.biowizard.com;;
Advanced Life Wellness Institute;;http://alwii.org;http://www.linkedin.com/company/advanced-life-wellness-institute-inc-;
Zenrez;Last-minute offers at top fitness studios;http://zenrez.com;;https://twitter.com/zenrezapp
bytten;where fitness meets fashion;http://www.bytten.com;http://linkedin.com/bytten;http://twitter.com/getbytten;startup
Zume Life;;http://www.zumelife.com;;
AssuraMed;;http://assuramed.com;;
CAPNIA;;http://www.capnia.com;;
Fruit Street Health;Telehealth Software Combining Video Visits & Wearable Devices;http://www.fruitstreet.com;;
TeleSlim;Remotely train with a professional trainer from any corner of the globe.;http://www.TeleSlim.com;;
VEEP Nutrition;Functional food targeting. ;http://www.veep.com;;;SaaS
MGOODTECH;Fitness & Mobility equipment maintenance & repair services;http://www.Mgoodtech.com;;
Fitlr;Twitter for workouts;http://fitlr.co;;http://www.twitter.com/teamfitlr;Mobile App
N2Care;;http://n2care.net;;
FertilityAuthority;;http://www.fertilityauthority.com;;http://www.twitter.com/fertauth
HealthCare Impact;;http://healthefx.us;http://www.linkedin.com/company/health-e-fx-;http://www.twitter.com/HealthEfx
Royal Madina ;Deeper market insights, outstanding network;http://www.royalmadina.com;;;private company
ToothDiary;What do you know about your teeth?;http://toothdiary.com;;;startup
Fresenius Medical Care North America;;http://www.fmcna.com/;;
Perio Sciences;;http://periosciences.com;;http://www.twitter.com/Periosciences
CareCentrix;;http://www.carecentrix.com;;
Healthy Humans;;http://www.healthyhumans.com;;http://www.twitter.com/healthyhumans
Game Plan Holdings;;http://gameplan.com;;
Cambio+ Healthcare Systems;;http://www.cambio.se;;
Infused Medical Technology;;http://infusedmedical.com/about.html;;http://www.twitter.com/InfusedMedical
Ground-Based Nutrition;Natural Plant-Based Protein;http://www.ground-based.com;;;Manufacture
Mimosa ;New age hair styling tips and service;http://mimosainhermosa.com/;;;Hair
Gauthier's Salon et Spa de Jour;Beauty + Hair + Skin + Nails= Gauthier's Salon et Spa;http://GauthiersSalonetSpa.com;;
ZUCHEM;;http://www.zuchem.com;;
Global Care Quest;;http://www.globalcarequest.com;;
APT Therapeutics;;http://apt-therapeutics.com;;
Surge Performance Training;;http://surgept.com;;http://www.twitter.com/SurgePT
Medityplus;;http://www.medityplus.com;;http://www.twitter.com/MedityPlus
Premier Healthcare Exchange;;http://www.phx-online.com;;
SoundCure;;http://www.soundcure.com;http://www.linkedin.com/company/soundcure;
Origin Healthcare Solutions;;http://www.originhs.com;http://www.linkedin.com/company/222323;
Enkari;;http://agilezen.com;;http://www.twitter.com/agilezen
Health Informatics;;http://hiiweb.com;;
NephroPlus;;http://www.nephroplus.com;http://www.linkedin.com/company/nephroplus;http://www.twitter.com/nephroplus
Runtimate;Innovative sport accessories & fitness app;http://www.runtimate.com;;
Ergomorphis;Where Gym & Office MORPH;http://Ergomorphis.com;;
Keelo;High Intensity Workouts At Home or Gym;http://keelo.com/;;https://twitter.com/throwdownus;wellness
OffTheScale;Preventative Healthcare Platform targeting Obesity;http://www.offthescale.co;;;Early Stage
Stemline Therapeutics;;http://www.stemline.com;;
Sensus Healthcare;;http://www.sensushealthcare.com;;http://www.twitter.com/sensushealth
Enclarity;;http://www.enclarity.com;;http://www.twitter.com/Enclarity
Novian Health;;http://www.novianhealth.com;http://www.linkedin.com/company/3031007?trk=prof-exp-company-name;http://www.twitter.com/Novilase
Epizyme;;http://www.epizyme.com;;http://www.twitter.com/RobertJGould
Adinova;Eternal youth;http://not yet;;
Fidelis SeniorCare;;http://fidelissc.com;;
Healthy Bytes;Help dietitians find patients and get reimbursed;http://www.healthybytesinc.com;https://www.linkedin.com/company/healthy-bytes;https://twitter.com/EveryByteCounts;healthcare technology
Five Prime Therapeutics;;http://www.fiveprime.com;https://www.linkedin.com/company/five-prime-therapeutics?trk=top_nav_home;
L.;Natural Health Products That Empower Women Globally;http://thisisL.com;;
Statim Health;Healthcare Cost Transparency;http://www.statimhealth.com;;http://www.twitter.com/StatimHealth
FitDemiks.com;A social platform housing dedicated fitness videos for viewers earn rewards with. ;http://FitDemiks.com;;
AltaVitas;;http://altavitas.com;;
Crossover Health Management Services;;http://crossoverhealth.com;http://www.linkedin.com/company/crossover-health;http://www.twitter.com/crossoverhealth
TruHearing;;http://www.truhearing.com;;http://www.twitter.com/TruHearing
EXUSMED;;http://exusmed.com;http://www.linkedin.com/company/3218036;http://www.twitter.com/EXUSMED
Blue Shield of California Foundation;;http://blueshieldcafoundation.org;;http://www.twitter.com/PeterLongBSCF
Healthy Labs;;http://crohnology.com;;http://www.twitter.com/Crohnology
Organically Thin;Group Health Coaching and Culinary Guidance;http://organicallythin.com;;
RenewU;Wellness as a Service without the Real Estate;http://www.RenewU.com;https://www.linkedin.com/company/renewu;http://www.twitter.com/renewufitness;startup
POINT Biomedical;;http://www.pointbio.com;;
ACT Biotech;;http://www.actbiotech.com;;
FIZZA;;http://www.fizzallc.com;;
Alana HealthCare;;http://alanahealthcare.com;http://www.linkedin.com/company/alana-healthcare;http://www.twitter.com/AlanaHealth
I Had Cancer;;http://www.ihadcancer.com;;http://www.twitter.com/ihadcancer
Fetch MD;;http://www.FetchMD.com;;http://www.twitter.com/FetchMD
Jada Beauty;;http://www.jadabeauty.com;;http://www.twitter.com/shopjadabeauty
iFormulary;;http://www.fitnessformulary.com;http://www.linkedin.com/company/fitness-formulary-llc;
StemCyte;;http://www.stemcyte.com;;http://www.twitter.com/stemcyte
Reach Your Peak;Empowering athletes to reach their peak;http://Reach-your-peak.com;;
Interleukin Genetics;;http://www.ilgenetics.com;https://www.linkedin.com/company/interleukin-genetics;
The Spudd;Like the Onion Health but better.;http://thespudd.com;;http://twitter.com/the_spudd
HEMA Biosciences;Biotechnology, direct-to-consumers.;http://www.hemabiosciences.com;;;Private Limited 
PREWORKOUT.TV;Your workout motivation source;http://www.preworkout.tv;;https://twitter.com/PreworkoutTV;Video Production -  Animation / Live-Action
KeyVive Health;;http://keyvive.com;;
SimGym;;http://SimGym.com;;http://www.twitter.com/simgym
Global Fitness Media;;http://www.fitorbit.com;;http://www.twitter.com/FitOrbit
b: resilient;powering healthy minds;http://www.bresilient.co;;http://twitter.com/@ResiliencyTech;startup
NaviHealth;;http://navihealth.us;;
Adhere2Care;;http://adhere2care.com;;
Brighter Dental Care;;http://brighterdentalcare.com;;http://www.twitter.com/brighter_dental
Advanced TeleSensors;;http://www.advancedtelesensors.com;;
ADFLOW Health Networks;;http://www.adflowhealth.com;;
Integratedrate Health;;http://icorphealth.com;;
Science Behind Sweat;;http://sciencebehindsweat.com;;http://www.twitter.com/RxAnalytics
Bash;Meetup for Sports;http://www.bash.my;;https://twitter.com/Bash_app;Sports
IlluminateHealth;Identifies useful dietary supplements;http://chemistry.beloit.edu/Ordman/nutrition/aillum/index.htm;;;Health and Medicine
Heads Up Health;Mint.com for Health and Fitness Data;http://www.headsuphealth.com;https://www.linkedin.com/company/heads-up-health;http://twitter.com/@headsuphealth;Software
Vitals (vitals.com);;http://www.vitals.com;http://www.linkedin.com/company/vitals.com;http://www.twitter.com/Vitals
Honey Lube;Discreet Care Products;http://HoneyLube.com;;http://twitter.com/@UseHoneyLube
SupermixME;Premium superfood blends;http://www.supermix.me;;
The Edge Climbing + Fitness;Next-generation cross-over climbing and fitness facility;http://www.theedgeclimbing.com/wp;;http://www.twitter.com/theedgeclimbing;startup
DynoSense;Digital Health Innovator;http://www.dynosense.com;https://www.linkedin.com/in/dynosense;https://twitter.com/dynosense
Spa Standard;Learn, Share, Grow;http://www.spastandard.com;;
Texas Health Craig Ranch Surgery Centeranch Surgery Center;;http://www.craigranchsurgery.com;;
LifeDox;;http://lifedox.com;;
Glenveigh Medical;;http://glenveigh.com;;
Omthera Pharmaceuticals;;http://www.omthera.com;;
Medley Health;;http://www.medleyhealth.com;;
Worldwide Surgical Solutions;;http://www.worldwidesurgicalsolutions.com;http://www.linkedin.com/in/jameshamilton121149/;
VirtFitness;Online HD Fitness Classes and Private Trainers;http://www.virtfitness.com;;
ARSTAT ;Novel Pharmaceutical Products for Women's Health;http://www.arstatinc.com;;
Lean On Wheels;Fast Healthy Food ;http://www.leanonwheels.com;;;HealthTech
PUSH;Elite Sport Tech for the Everyday Athlete;http://trainwithpush.com;https://www.linkedin.com/company/push-strength?trk=top_nav_home;https://twitter.com/trainwithpush;Early Stage
American Albanian Hemp Company;Hemp Farming and CBD Hemp Oil Production;http://albanianhemp.com;;https://twitter.com/hempalbania;Nutrition
Fitcasts;Easily find workout videos;http://www.fitcasts.com;;https://twitter.com/fit_casts
Orphaned;Serving World's 10th Largest Population;http://theorphaned.org;;
Healthsphere Networks;First Canadian Consumer Health Preferred Provider Network ;http://www.joinhealthsphere.com;https://www.linkedin.com/company/5006737?trk=tyah&trkInfo=tarId%3A1406215098061%2Ctas%3AHealthsphere%20%2Cidx%3A1-1-1;http://twitter.com/@TheHealthsphere
Social Status Media;Social Media Implementation for Business Owners.  ;http://www.socialstatusmedia.com;;https://twitter.com/socialstatusbiz
LionHeart Innovations;Platform that manages health;http://www.lionheartinnovations.com;;
BUFF WATER;Creatine Precursors + Electrolytes (Gatorade);http://www.BUFFproducts.com;https://www.linkedin.com/company/buff-water-inc-?trk=biz-companies-cym;https://twitter.com/
ProxiVault;Peace of mind as close as your wallet;http://http:proxivault.com;;
FitTag;;http://www.FitTag.com;https://www.linkedin.com/company/3278413?trk=tyah&trkInfo=tarId%3A1421641234821%2Ctas%3Afittag%2Cidx%3A1-1-1;https://twitter.com/i/notifications;Mobile App
OnTrack;Consolidated fitness and health platform;https://projects.invisionapp.com/share/ET3L1674Q;;
Black Pearls VC;We're a capital fund, established in order to support the development of innovations;http://blackpearls.pl/;https://www.linkedin.com/company/black-pearls-advisory;http://twitter.com/BlackPearlsVC;seed fund
Abuja Health Pages;Organizing Nigerian healthcare in the cloud;http://abujahealthpages.com;;https://twitter.com/Abujahealthpage
Modern Movement;Hardware & software for balance (Fitbit meets Bosu);http://www.modmov.com;;;Internet of Things
Great Dane Statistics;Traditional Vs. Alternative Medicine;http://CureCrowd.com;;http://twitter.com/@curecrowd;Information Technology
QPID Health;;http://qpidhealth.com;http://www.linkedin.com/company/2901703;http://www.twitter.com/qpidhealth
Vegetable Watch;Inventory tracker and online marketplace for farmers;http://www.vegetablewatch.com;;;Marketplace 
Healthcare Innovations;Innovative Healthcare Leadership;http://www.kellyemrickphd.com;;
Launchpad Digital Health;Investment and acceleration for early-stage digital health companies.;http://www.launchpdh.com/;;;incubator
DaoCloud;social wellness network;http://daocloud.com;https://www.linkedin.com/company/daocloud;https://twitter.com/teamdaocloud;healthcare technology
Youper;Digital Therapeutics ;http://www.youper.co/about-us;;;healthcare technology
Healthy Selfie App;The Health & Fitness Social Network;http://www.healthyselfieapp.com;;https://twitter.com/healthy_selfie;HealthTech
Largo Argo;A Spa;http://www.largoargo.com;;;Health and Medicine
Mont-Oak;Revenue stage solution provider with corp buy-in;http://www.confidential.com;;;Corporation
Health2Me;Health Social Network;http://www.inmers.us;;http://twitter.com/@healthtwome;healthcare technology
vashikaranforloveback;Get your love back by vashikaran;http://vashikaranforloveback.com;;
Visus International;Soft drink with Natural Herbs;http://www.aloeverasuppliers.com;https://www.linkedin.com/profile/view?id=349785819&trk=nav_responsive_tab_profile;;Health and Medicine
Lunchin;Gamifying healthy food choices for kids;http://www.lunchin.co/;;;HealthTech
Suggestic;A personalized type 2 Diabetes reversal program with a scientific approach.;http://www.suggestic.com;https://www.linkedin.com/company/suggestic;https://twitter.com/suggestic;healthcare technology
Danceter;Danceter - is the web platform for sports dance events;http://danceter.com;;
ShapeU;Data Driven Solution to Group Personal Training;http://shapeu.co;https://www.linkedin.com/company/5013279?trk=prof-exp-company-name;http://www.twitter.com/shapeuofficial;healthcare technology
SINGAPORE STANDARD;THE BRAND GUARANTEES SUCCESSFUL BUSINESS IN ASEAN;http://www.singapore-standard.com;;
Clarity;We see for you;http://berkeleycet.webfactional.com/;;
NouNow.com;Disrupting Health information, everybody deserves access;http://www.nounow.com;;;startup
Better Health Group;Fully Licensed, Award Winning Medical Cannabis Collective;http://www.betterhealthgroup707.com;;https://twitter.com/bhg707;Medical Marijuana 
ADAY;Clothes that won't slow you down.;http://www.thisisADAY.com/;https://www.linkedin.com/company/3824053?trk=tyah&trkInfo=tarId%3A1417648841178%2Ctas%3Aecstase%2Cidx%3A1-1-1;https://twitter.com/thisisADAY;E-Commerce
Powerline Personal Training;Fitness concierge services;http://www.powerlinepersonaltraining.com/;;https://twitter.com/PowerlineFit
The Gluten Free Gourmet;Gluten Free Products Superior to Any Currently Commercially Available ;http://www.gfgcafe.com;;http://www.twitter.com/gfgcafe;STRATEGIC ALLIANCES AND PARTNERSHIPS
Phazon;Wireless earbuds that won't fall - guaranteed;https://www.facebook.com/phazon;https://www.linkedin.com/company/phazon;http://twitter.com/PhazonAudio;music
FluxBand;An ambience sensing wearable companion;https://angel.co/fluxband;;;startup
Glym;We are a professional network of beauty professionals and beauty lovers;http://www.glym.com.br;https://www.linkedin.com/company/glym;https://twitter.com/GlymBR
Akili Software; End-to-end workflow management ;http://www.akilisoftware.co;https://www.linkedin.com/company/akili-software-inc;http://www.twitter.com/saviicare;startup
HCCLC Marketplaces;niche industry service marketplaces;http://annalsoflife.com;;;Limited Liability Company
CloudMedx;Health Analytics and Care Management Platform ;http://www.cloud-medx.com;;https://twitter.com/CloudMedx;healthcare technology
BePretty;The OpenTable for Beauty;http://www.bepretty.cl;http://www.linkedin.com/company/bepretty?trk=company_name;http://twitter.com/@bepretty_chile;startup
Gymbud;realtime meetup + linkedin of fitness;http://www.gymbud.co;;
HealthEquity;;http://healthequity.com;;
Mitralign;;http://www.mitralign.com;;
Dongu;Live 1:1 help from personal trainers;https://dongu.com;;https://twitter.com/DonguOnline
Skin Pro International;Skin Care Products;http://www.skinpro.com/;;
Nutrit;Nutrit is Meal Replacement Reimagined;http://www.nutritmr.com;;
Heddoko;Smart Compression Suit That Captures Body Movement;http://www.heddoko.com;http://www.linkedin.com/company/5239645?trk=tyah&trkInfo=tarId%3A1405527690172%2Ctas%3AHeddoko%20%2Cidx%3A1-1-1;https://twitter.com/heddoko
LadyTime.pl;Marketplace for beauty and wellness business.;http://LadyTime.pl;https://www.linkedin.com/company/ladytime-pl;
Foodeck, your pocket nutritionist;Interactive & Individualized Diet Formation Based on Person's Health State and Goals;http://www.foodeck.com;;
Keystone Dental;;http://www.keystonedental.com;;
Bodycheck Italia SRL;Promote and sell Unique 20-in-1 Health and Fitness Test for Wellness Market;http://www.vitasanaitaliana.it;;
RekMed;Secure medical space on the go;http://rekmed.com;;
Habitry;Habits are hard. We make them easy.;http://habitry.com;;http://twitter.com/habitry
Walker Tracker;Custom wellness challenges;http://walkertracker.com;;
Gymtrack;The future of training;http://www.gymtrack.co;;https://twitter.com/gymtrackco;Internet of Things
Prospr;Helping nutrition professionalists transform their business.;http://www.prosprhealth.com;https://www.linkedin.com/company/5255539?trk=tyah&trkInfo=tarId%3A1414341960871%2Ctas%3AProspr%2Cidx%3A2-1-2;http://www.twitter.com/ProsprHealth;HealthTech
Broga;Strong yoga meets smart fitness.;http://www.brogayoga.com;https://www.linkedin.com/company/broga;https://twitter.com/Broga;Training
HealthBar;Making people Healthier;http://www.healthbar.co;;
Tupelo ;Step-By-Step Navigation To a Healthy Life;http://www.TupeloLife.com;https://www.linkedin.com/company/3558129?trk=tyah&trkInfo=tarId%3A1403438196444%2Ctas%3ATupelo%20Life%2Cidx%3A1-1-1;http://twitter.com/@TupeloLife;healthcare technology
SmashPack;Adult high protein fruit pack with a healthy fat;http://www.smashpack.com;;
appcetera|MD Health Group;Wello for diabetics.;http://www.appceteraMD.com;;
NetInHealth;Connecting People, Communities, and Countries to Improve Health;http://www.NetInHealth.com;;
YogaBuddy;Take Yoga Anywhere;http://YogaBuddy.us;;
Palo Alto Health Sciences;;http://pahealthsciences.com;;https://twitter.com/freespirasystem
Cut Up Nutrition;Gluten and Lactose Free Fitness Supplements;http://www.cutupnutrition.com;;
MyFavTunes;Music Eco-System Platform for Consumers and Business;http://myfavtunes.webflow.com;;
Paradiso Crossfit;The Perfect Gym / place to workout and train;http://www.paradisocrossfit.com/;;
Viciplace;Local business couponing app;http://viciplace.com;;
GYM Radio;Spotify for gym rats.;http://gymrad.io;;
MostFit;Be the MostFit You Can Be!;http://most-fit.com;;
Jefit;Socialized Personal Training App;http://www.jefit.com;;https://twitter.com/JefitInc;startup
Mera Medicare;Marketplace for Healthcare Needs;http://www.meramedicare.com;;
DataParenting;Google Analytics for Babies;http://www.dataparenting.com;;
Treatment Scores;Quantifying the science of medicine behind treatments!;http://TreatmentScores.com;;;healthcare technology
R.R. Lumin;Excellence in Luxury Organics (Neom, L'Occitaine);http://www.rrlumin.com;;;Limited Partnership
HASfit.com;;http://hasfit.com;https://www.linkedin.com/company/hasfit;https://twitter.com/HeartSoulFit;fitness
TAPQUAD;Disruptive education for children, helping shape future brains;http://www.tapquad.com;;http://twitter.com/tapquad;startup
Nutrisystem- NuMi;Weight Loss Application;http://numi.nutrisystem.com/;;
MainStack;Simple martial arts school software.;http://mainstack.co;;https://twitter.com/MainStack;SaaS
Blend;What Jamba Juice should be;http://www.blendcoronado.com/;;
Racedingo;Creating Healthy Communities;http://www.racedingo.com;;;social media
Clarity;World's First Wearable Air Quality Monitor;http://joinclarity.io;;https://twitter.com/JoinClarity;consumer tecnology 
Nudjed;Personal Health Assistant;http://www.nudjed.com;;
Online Armodafinil at buystrip;Sleep Disorder Pills;http://www.buystrip.com/armodafinil-online.php;;
Liyab;Healthcare in Developing Markets;http://www.liyabchiropractic.com;;http://twitter.com/@liyabchiro;Population Health
Gymbirds;Fitness on demand;http://www.gymbirds.com;;https://twitter.com/Gymbirds
prana.co;The world's most advanced breath training platform;http://www.prana.co;;;Medical Device
Cool Down Now;Instant cooling for up to 4 hours with zero maintenance;http://www.cooldownnow.com;;
Under Armour Connected Fitness;Fitness Applications and Wearable Technology;http://about.mapmyfitness.com/contact/work-for-us/;;;Technology provider
EtherHealth;Reimagining medical information delivery;http://etherhealth.com;;;healthcare technology
Farman New Co Srl;E-commerce Beauty & Health ;http://www.farman.it;;
STEMP Smart Temperature Patch;thermometer meets the band-aid;http://www.getstemp.com;https://www.linkedin.com/company/getstemp;http://twitter.com/getstemp;healthcare technology
Hopestr;Anonymous Social Support Network for Anxiety and Depression;http://www.hopestr.com;https://www.linkedin.com/company/hopestr;https://twitter.com/_hopestr;private company
1st Wellness & Performance;Organic Wellness and Performance Product and Service Marketplace;http://www.gofundme.com/TU-LLC;;
PornHero;An easier, faster and better way to quit porn;http://signup.pornhero.org;;http://twitter.com/pornheroorg;startup
Physician Laboratories;Innovative health care;http://www.sebamedusa.com;;http://www.twitter.com/sebamedusa
Wisdom + Funk;Massage + Wellness;http://Facebook.com/wisdomandfunk;;;startup
Shesique Magazine;multicultural Elle meets Shape meets Spirituality& Health Magazine;http://www.shesique.com;;
WorkoutWolves;A Premium Multi - Studio Fitness Membership;http://www.workoutwolves.com;https://www.linkedin.com/company/workoutwolves;https://twitter.com/workoutwolves;Internet
THE HEALING TREE;AVON ON CLOUD NINE;http://WWW.FACEBOOK.COM/ELEMENTOFCREATION;;
APFD;Changing the Way the World Treats Pain;https://www.youtube.com/watch?v=pb26K9cqYvc;;
Namafit;Immediate Fitness Recruitment;http://www.namafit.com;;
Healthiest;Your Natural Medicine Cabinet - https://www.healthiest.io/;https://www.healthiest.io/;;https://twitter.com/Healthiest_
Project Dream Miles;Running for social change;https://www.projectdreammiles.org;;
FitPass ;Fitness and Wellness Advocate,  Match.com for fitness studios;http://www.fitpass.com;;http://www.twitter.com/FitPass
FIghT ULTRA FITNESStm;24hour fitness and MMA training facility;http://www.fightultrafitness.com;;;Limited Liability Company
SpineZone;Curing Back Pain;http://www.spinezone.com;;
BeaU;Beauty In Yourself;http://www.iambeaujoli.net/coming-soon---beau.html;https://www.linkedin.com/profile/view?id=AAIAABbeuR4BpNMNN8qngDmB-8guLmFD71i-Y8g&trk=nav_responsive_tab_profile;;fitness
HeartIn;Inexpensive cardiac diagnostic testing;http://heartin.net;;
Total Health;Your one- stop health management tool;http://www.thprofile.com;;
ORBglider;ORBglider Innovative Fitness Tool;http://www.ORBglider.com;;
JG Enterprises;Absolutely the best on the market!;http://Www.therazorxl.com;;http://twitter.com/Twitter.com/therazorxl;Product Development
ELF EMMIT;Mind stimulating wearable;http://www.elfemmit.com;;
Shathayu Wellness Retreat;Complete health & wellness solution under one roof;http://www.shathayuwellness.com;;
LifeNET Emergency Medical Services;Patient Focused. Customer Centered. Caregiver Inspired.;http://www.LN-EMS.com;;;Health and Medicine
Nutrilog;Healthy Eating Assistant;http://cloud.nutrilog.com;https://www.linkedin.com/company/1463244;
Vita-Matcha ;Daily Dose of Goodness ;http://www.vitamatcha.com/;;https://twitter.com/vitamatcha
Sativa Shakes;Dairy free plant based protein shakes;http://sativashakes.com/;;
b2c digital;Simplifying Healthcare, Simplifying life - MEDBOX;http://b2c.digital;;
Products Inc - FitWHISK and BabyWHISK;unique mixing products for fitness (blender bottle) and baby (no competition) industries  ;http://www.fitwhisk.com and www.babywhisk.com;;
Home Helpers of Tampa;We provide in-home caregiver support to those needing additional assistance.;http://local.homehelpershomecare.com/tampabay/home/;;
Market Meals;Making healthy eating delicious and convenient. ;http://www.marketmeals.com.au;;
ZapLooks;Beauty. Wellness. Fitness. On Demand;http://www.zaplooks.com;;
A1Run;Family Fitness Application;http://A1Run.com;;
Styl;Book Salons & Pay Easy;http://www.sty.ai;https://www.linkedin.com/company/styl;https://twitter.com/styl_ai;Mobile App
DukeMeds.Com;DukeMeds.Com- Online Generic Drugs;http://www.dukemeds.com/;;
Sanitas Technology ;Wearable non-invasive blood tracking platform ;http://sanitastechnology.com;;
Ambient;Solving for global wellness;http://adipose.co;;
EBweightloss;Intelligent weight loss programs;http://http;//ebweightloss.com;;https://twitter.com/ebweightlosscom
Spektrum Wellness;Wellness Company;http://www.spektrumwellness.com;;http://twitter.com/SpektrumW
Narc-Lock;Better prescription medication control solutions.;http://narc-lock.com;;
Forge Strength;Workout Analyzer \ Mobile App;https://forgestrength.io/;;
OMG! Nutrition;Organic Proprietary Protein Technology;http://www.my-omg.com;;
Nomenal;We track emotions at work and build new mobile applications;http://nomenal.fi;;;SaaS
My Health Basket;Fab Bag for healthy living;http://myhealthbasket.com;;
Fit For Trips;Fitness provider for adventure travel industry;http://www.fitfortrips.com/;;
StorkStand ;Healthy Office Solutions;http://www.StorkStand.com;;
Lyfstyle;;http://www.lyfstyle.co;https://www.linkedin.com/company/lyfstyle;https://twitter.com/lyfstylemedia
fitli;OpenTable for fitness;http://www.fitli.com;https://www.linkedin.com/company/fitli;https://twitter.com/fitlicompany;private company
VapeXhale;The NEST of Herbal Delivery Technology;http://www.vapexhale.com;;;manufacturing
ECG healthcare system;Mobile based heart health check;http://ecg4everybody.com/;https://www.linkedin.com/profile/view?id=67838386;
NuMundo;AirBnB for transformational travel experiences;http://www.numundo.org/;https://www.linkedin.com/company/project-nuevo-mundo;http://www.twitter.com/nu_mundo;startup
Urgent Health/Ward Practice Management;Urgent Care Facility;http://urgenthealthny.com;;
Bodyscape Fitness and Wellness;Gym and Wellness Center;http://www.bodyscapefitnesschicago.com;;
Miramix;Platform for custom consumables;http://www.miramix.co;;http://twitter.com/TheMiramix;Early Stage
H2 Wellness;Digital Health & Data Insights;http://www.h2wellness.com;https://www.linkedin.com/company/h2-wellness;https://twitter.com/h2wellness;healthcare technology
ColorLime;Yelp for beauty & wellness centers;http://www.colorlime.com;;
Core Mobile;Core Mobile makes healthcare - Mobile, Efficient & Coordinated;http://www.coremobileinc.com;;
Sworkit;On-demand Personalized Video Exercise delivered to Any Screen, Anywhere;http://sworkit.com;;https://twitter.com/sworkit;consumer tecnology 
Unique Lab Services;Mobile Blood Collection;http://www.uniquelabservices.com;;
totalbox.io;CRM System for CrossFit and other sports;http://www.totalbox.io;;https://twitter.com/totalbox_io;startup
BreezoMeter;BreezoMeter - Because Breathing Matters;http://www.BreezoMeter.com;https://www.linkedin.com/company/breezometer;http://twitter.com/@BreezoMeter;Information Technology
Insalgo;Healthcare at home;http://www.insalgo.com;;
RUNIST;Route creator for runners in Istanbul (Endomondo);http://none.existent;;
CanvasRx;The Google of Medical Marijuana;http://www.canvasrx.com;;
Mibell;Open Table for beauty and wellness in Latin America.;http://www.mibell.cl;;;startup
SENap;Food Calories Notifier;http://www.linkedin.com/pub/susobhit-sen/58/447/6a3;;
OrganiGrowth;Organic Sports Nutrition;http://www.OrganiGrowth.com;;
TTH Strategy;Confidence in the Age of Mobility - consulting and advising/investments;http://tthstrategy.com;;;consumer tecnology 
BabyChakra;Online discovery of local care services for parents;http://www.babychakra.com;;
Supplet;Bringing moms to be little boxes of joy;http://www.supplet.com;;
FITRIP;Explore cities. Stay fit. ;http://www.fitripapp.com/;;http://twitter.com/@fitripapp;Mobile App Developer
Wellient;Simplifying how wellness gets done;http://wellient.com;;;HealthTech
Routeam;;http://routeam.com;;http://twitter.com/routeam;private company
ATX Seed Ventures;Capital, Contacts, and Experience, For Entrepreneurs by Entrepreneurs;http://www.atxseedventures.com;https://www.linkedin.com/company/atx-seed-ventures;;vc
Healthspek;Consumer Precision Medicine Tools and Platform;http://healthspek.com;;https://twitter.com/Healthspek
ScentTech Delivery Systems;Patented Drug Free Cold & Allergy Relief (BreatheRight);http://www.VaporSoothers.com;;
